frame,x,y,width,height,box_area,smoothed_area,area_ratio,speed,max_approach_speed,approach_duration,status,is_approaching,overtake_chance,overtake_status,duration_penalty,size_score,speed_score,tracking
326,822,492,96,67,6432,6432.0,0.9097595473833098,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
327,821,491,96,67,6432,6432.0,0.9097595473833098,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
328,820,491,96,67,6432,6432.0,0.9097595473833098,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
329,819,491,96,67,6432,6432.0,0.9097595473833098,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
330,817,491,96,67,6432,6432.0,0.9097595473833098,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
331,817,491,96,67,6432,6432.0,0.9097595473833098,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
332,815,491,96,67,6432,6432.0,0.9097595473833098,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
333,814,491,96,67,6432,6432.0,0.9097595473833098,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
334,813,491,96,67,6432,6432.0,0.9097595473833098,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
335,812,491,96,67,6432,6432.0,0.9097595473833098,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
336,811,491,96,67,6432,6432.0,0.9097595473833098,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
337,807,490,101,70,7070,6559.6,0.9278076379066479,319.0,319.0,0,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
338,807,490,101,70,7070,6687.2,0.9458557284299858,319.0,319.0,1,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
339,808,492,96,67,6432,6687.2,0.9458557284299858,-319.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
340,806,492,96,67,6432,6687.2,0.9458557284299858,-319.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
341,806,492,96,67,6432,6687.2,0.9458557284299858,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
342,802,491,101,70,7070,6687.2,0.9458557284299858,319.0,319.0,0,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
343,803,493,96,67,6432,6559.6,0.9278076379066479,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
344,801,493,96,67,6432,6559.6,0.9278076379066479,-319.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
345,800,493,96,67,6432,6559.6,0.9278076379066479,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
346,802,494,92,63,5796,6432.4,0.9098161244695898,-318.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
347,801,494,92,63,5796,6177.6,0.8737765205091939,-318.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
348,799,494,92,63,5796,6050.4,0.8557850070721358,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
349,797,494,92,63,5796,5923.2,0.8377934936350777,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
350,799,495,87,60,5220,5680.8,0.8035077793493636,-288.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
351,795,493,92,63,5796,5680.8,0.8035077793493636,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
352,797,495,87,60,5220,5565.6,0.7872135785007073,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
353,793,493,92,63,5796,5565.6,0.7872135785007073,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
354,795,495,87,60,5220,5450.4,0.7709193776520509,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
355,791,493,92,63,5796,5565.6,0.7872135785007073,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
356,794,495,87,60,5220,5450.4,0.7709193776520509,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
357,789,491,92,63,5796,5565.6,0.7872135785007073,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
358,790,491,92,63,5796,5565.6,0.7872135785007073,288.0,288.0,0,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
359,790,493,87,60,5220,5565.6,0.7872135785007073,-288.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
360,789,492,87,60,5220,5450.4,0.7709193776520509,-288.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
361,788,491,87,60,5220,5450.4,0.7709193776520509,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
362,784,490,92,63,5796,5450.4,0.7709193776520509,288.0,288.0,0,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
363,787,492,87,60,5220,5335.2,0.7546251768033946,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
364,783,491,92,63,5796,5450.4,0.7709193776520509,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
365,783,492,92,63,5796,5565.6,0.7872135785007073,288.0,288.0,0,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
366,785,494,87,60,5220,5565.6,0.7872135785007073,-288.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
367,781,494,92,63,5796,5565.6,0.7872135785007073,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
368,781,495,92,63,5796,5680.8,0.8035077793493636,288.0,288.0,0,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
369,780,496,92,63,5796,5680.8,0.8035077793493636,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
370,780,496,92,63,5796,5680.8,0.8035077793493636,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
371,781,498,87,60,5220,5680.8,0.8035077793493636,-288.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
372,779,497,87,60,5220,5565.6,0.7872135785007073,-288.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
373,777,495,92,63,5796,5565.6,0.7872135785007073,288.0,288.0,0,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
374,779,496,87,60,5220,5450.4,0.7709193776520509,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
375,778,495,87,60,5220,5335.2,0.7546251768033946,-288.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
376,777,494,87,60,5220,5335.2,0.7546251768033946,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
377,776,494,87,60,5220,5335.2,0.7546251768033946,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
378,778,494,83,58,4814,5138.8,0.7268458274398869,-203.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
379,775,492,87,60,5220,5138.8,0.7268458274398869,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
380,774,492,87,60,5220,5138.8,0.7268458274398869,203.0,203.0,0,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
381,774,492,87,60,5220,5138.8,0.7268458274398869,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
382,774,492,87,60,5220,5138.8,0.7268458274398869,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
383,776,494,83,58,4814,5138.8,0.7268458274398869,-203.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
384,773,490,87,60,5220,5138.8,0.7268458274398869,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
385,775,492,83,58,4814,5057.6,0.7153606789250354,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
386,773,490,87,60,5220,5057.6,0.7153606789250354,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
387,776,491,83,58,4814,4976.4,0.7038755304101838,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
388,775,489,83,58,4814,4976.4,0.7038755304101838,-203.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
389,773,488,87,60,5220,4976.4,0.7038755304101838,203.0,203.0,0,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
390,776,489,83,58,4814,4976.4,0.7038755304101838,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
391,773,487,87,60,5220,4976.4,0.7038755304101838,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
392,776,489,83,58,4814,4976.4,0.7038755304101838,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
393,776,489,83,58,4814,4976.4,0.7038755304101838,-203.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
394,772,487,92,63,5796,5091.6,0.7201697312588402,491.0,491.0,0,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
395,774,489,92,63,5796,5288.0,0.747949080622348,491.0,491.0,1,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
396,778,492,83,58,4814,5206.8,0.7364639321074965,-491.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
397,776,491,87,60,5220,5288.0,0.747949080622348,-288.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
398,778,493,83,58,4814,5288.0,0.747949080622348,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
399,778,493,83,58,4814,5091.6,0.7201697312588402,-203.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
400,778,493,83,58,4814,4895.2,0.6923903818953324,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
401,776,492,87,60,5220,4976.4,0.7038755304101838,203.0,203.0,0,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
402,779,494,83,58,4814,4895.2,0.6923903818953324,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
403,780,494,83,58,4814,4895.2,0.6923903818953324,-203.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
404,779,494,83,58,4814,4895.2,0.6923903818953324,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
405,780,494,83,58,4814,4895.2,0.6923903818953324,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
406,782,495,79,55,4345,4720.2,0.6676379066478076,-234.5,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
407,783,494,79,55,4345,4626.4,0.6543705799151344,-234.5,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
408,784,493,79,55,4345,4532.6,0.6411032531824612,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
409,785,492,79,55,4345,4438.8,0.6278359264497878,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
410,785,491,79,55,4345,4345.0,0.6145685997171145,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
411,785,491,79,55,4345,4345.0,0.6145685997171145,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
412,786,490,79,55,4345,4345.0,0.6145685997171145,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
413,786,490,79,55,4345,4345.0,0.6145685997171145,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
414,786,490,79,55,4345,4345.0,0.6145685997171145,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
415,785,489,83,58,4814,4438.8,0.6278359264497878,234.5,234.5,0,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
416,784,488,87,60,5220,4613.8,0.6525884016973126,437.5,437.5,1,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
417,789,493,79,55,4345,4613.8,0.6525884016973126,-234.5,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
418,789,493,79,55,4345,4613.8,0.6525884016973126,-437.5,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
419,789,494,79,55,4345,4613.8,0.6525884016973126,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
420,790,494,79,55,4345,4520.0,0.6393210749646393,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
421,789,493,83,58,4814,4438.8,0.6278359264497878,234.5,234.5,0,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
422,791,494,79,55,4345,4438.8,0.6278359264497878,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
423,792,494,79,55,4345,4438.8,0.6278359264497878,-234.5,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
424,793,494,79,55,4345,4438.8,0.6278359264497878,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
425,795,495,75,52,3900,4349.8,0.6152475247524752,-222.5,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
426,791,491,83,58,4814,4349.8,0.6152475247524752,234.5,234.5,0,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
427,796,493,79,55,4345,4349.8,0.6152475247524752,222.5,234.5,1,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
428,796,493,79,55,4345,4349.8,0.6152475247524752,-234.5,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
429,797,493,79,55,4345,4349.8,0.6152475247524752,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
430,797,493,79,55,4345,4438.8,0.6278359264497878,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
431,798,494,79,55,4345,4345.0,0.6145685997171145,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
432,800,494,79,55,4345,4345.0,0.6145685997171145,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
433,800,495,79,55,4345,4345.0,0.6145685997171145,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
434,802,494,79,55,4345,4345.0,0.6145685997171145,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
435,803,496,75,52,3900,4256.0,0.601980198019802,-222.5,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
436,803,495,75,52,3900,4167.0,0.5893917963224894,-222.5,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
437,803,492,79,55,4345,4167.0,0.5893917963224894,222.5,222.5,0,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
438,806,494,75,52,3900,4078.0,0.5768033946251768,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
439,805,491,79,55,4345,4078.0,0.5768033946251768,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
440,808,493,75,52,3900,4078.0,0.5768033946251768,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
441,808,492,75,52,3900,4078.0,0.5768033946251768,-222.5,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
442,807,490,79,55,4345,4078.0,0.5768033946251768,222.5,222.5,0,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
443,809,490,79,55,4345,4167.0,0.5893917963224894,222.5,222.5,1,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
444,810,491,79,55,4345,4167.0,0.5893917963224894,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
445,812,493,75,52,3900,4167.0,0.5893917963224894,-222.5,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
446,810,492,79,55,4345,4256.0,0.601980198019802,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
447,814,494,75,52,3900,4167.0,0.5893917963224894,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
448,813,494,75,52,3900,4078.0,0.5768033946251768,-222.5,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
449,813,493,79,55,4345,4078.0,0.5768033946251768,222.5,222.5,0,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
450,814,493,79,55,4345,4167.0,0.5893917963224894,222.5,222.5,1,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
451,816,495,75,52,3900,4078.0,0.5768033946251768,-222.5,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
452,817,495,75,52,3900,4078.0,0.5768033946251768,-222.5,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
453,817,494,75,52,3900,4078.0,0.5768033946251768,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
454,818,494,75,52,3900,3989.0,0.5642149929278643,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
455,819,493,75,52,3900,3900.0,0.5516265912305516,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
456,820,493,75,52,3900,3900.0,0.5516265912305516,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
457,821,493,75,52,3900,3900.0,0.5516265912305516,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
458,821,493,75,52,3900,3900.0,0.5516265912305516,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
459,821,493,75,52,3900,3900.0,0.5516265912305516,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
460,823,493,75,52,3900,3900.0,0.5516265912305516,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
461,823,493,75,52,3900,3900.0,0.5516265912305516,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
462,824,493,75,52,3900,3900.0,0.5516265912305516,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
463,824,493,75,52,3900,3900.0,0.5516265912305516,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
464,823,492,79,55,4345,3989.0,0.5642149929278643,222.5,222.5,0,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
465,827,493,75,52,3900,3989.0,0.5642149929278643,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
466,826,493,75,52,3900,3989.0,0.5642149929278643,-222.5,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
467,824,490,79,55,4345,4078.0,0.5768033946251768,222.5,222.5,0,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
468,828,492,75,52,3900,4078.0,0.5768033946251768,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
469,828,492,75,52,3900,3989.0,0.5642149929278643,-222.5,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
470,828,492,75,52,3900,3989.0,0.5642149929278643,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
471,827,492,75,52,3900,3989.0,0.5642149929278643,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
472,828,492,75,52,3900,3900.0,0.5516265912305516,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
473,828,492,75,52,3900,3900.0,0.5516265912305516,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
474,828,491,79,55,4345,3989.0,0.5642149929278643,222.5,222.5,0,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
475,830,494,75,52,3900,3989.0,0.5642149929278643,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
476,828,493,79,55,4345,4078.0,0.5768033946251768,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
477,831,495,75,52,3900,4078.0,0.5768033946251768,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
478,830,495,75,52,3900,4078.0,0.5768033946251768,-222.5,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
479,830,494,75,52,3900,3989.0,0.5642149929278643,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
480,832,495,72,50,3600,3929.0,0.5557284299858557,-150.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
481,828,492,79,55,4345,3929.0,0.5557284299858557,222.5,222.5,0,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
482,833,493,75,52,3900,3929.0,0.5557284299858557,150.0,222.5,1,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
483,831,493,75,52,3900,3929.0,0.5557284299858557,-222.5,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
484,833,493,72,50,3600,3869.0,0.5472418670438473,-150.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
485,832,493,72,50,3600,3869.0,0.5472418670438473,-150.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
486,831,492,75,52,3900,3780.0,0.5346534653465347,150.0,150.0,0,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
487,833,492,75,52,3900,3780.0,0.5346534653465347,150.0,150.0,1,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
488,833,492,75,52,3900,3780.0,0.5346534653465347,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
489,833,492,75,52,3900,3840.0,0.5431400282885431,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
490,833,492,75,52,3900,3900.0,0.5516265912305516,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
491,834,492,75,52,3900,3900.0,0.5516265912305516,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
492,834,493,75,52,3900,3900.0,0.5516265912305516,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
