frame,area_ratio,block_diff,status,overtake_chance,duration_penalty
873,0.8160597572362278,63.59999999999991,APPROACHING,0,0.0
874,0.8160597572362278,63.59999999999991,APPROACHING,0,0.0
875,0.8726423902894491,118.20000000000027,APPROACHING,0,0.0
876,0.9150326797385621,118.20000000000027,APPROACHING,0,0.0
877,0.8160597572362278,118.20000000000027,APPROACHING,0,0.0
878,0.7394957983193278,118.20000000000027,APPROACHING,0,0.0
879,0.8160597572362278,118.20000000000027,APPROACHING,0,0.0
880,0.8052287581699346,-216.60000000000036,MOVING AWAY,0,0.0
881,0.9150326797385621,-216.60000000000036,MOVING AWAY,0,0.0
882,0.8160597572362278,-216.60000000000036,MOVING AWAY,0,0.0
883,0.8160597572362278,-216.60000000000036,MOVING AWAY,0,0.0
884,0.8160597572362278,-216.60000000000036,MOVING AWAY,0,0.0
885,0.8358543417366946,98.40000000000009,APPROACHING,0,0.0
886,0.8160597572362278,98.40000000000009,APPROACHING,0,0.0
887,0.8160597572362278,98.40000000000009,APPROACHING,0,0.0
888,0.8160597572362278,98.40000000000009,APPROACHING,0,0.0
889,0.8160597572362278,98.40000000000009,APPROACHING,0,0.0
890,0.8160597572362278,-63.59999999999991,MOVING AWAY,0,0.0
891,0.8160597572362278,-63.59999999999991,MOVING AWAY,0,0.0
892,0.8160597572362278,-63.59999999999991,MOVING AWAY,0,0.0
893,0.8160597572362278,-63.59999999999991,MOVING AWAY,0,0.0
894,0.8160597572362278,-63.59999999999991,MOVING AWAY,0,0.0
895,0.8007469654528478,-49.19999999999982,MOVING AWAY,0,0.0
896,0.8160597572362278,-49.19999999999982,MOVING AWAY,0,0.0
897,0.8160597572362278,-49.19999999999982,MOVING AWAY,0,0.0
898,0.7394957983193278,-49.19999999999982,MOVING AWAY,0,0.0
899,0.8160597572362278,-49.19999999999982,MOVING AWAY,0,0.0
900,0.8007469654528478,0.0,MOVING AWAY,0,0.0
901,0.8160597572362278,0.0,MOVING AWAY,0,0.0
902,0.8160597572362278,0.0,MOVING AWAY,0,0.0
903,0.8160597572362278,0.0,MOVING AWAY,0,0.0
904,0.8160597572362278,0.0,MOVING AWAY,0,0.0
905,0.8160597572362278,49.19999999999982,APPROACHING,0,0.0
906,0.8160597572362278,49.19999999999982,APPROACHING,0,0.0
907,0.8160597572362278,49.19999999999982,APPROACHING,0,0.0
908,0.8160597572362278,49.19999999999982,APPROACHING,0,0.0
909,0.8160597572362278,49.19999999999982,APPROACHING,0,0.0
910,0.8160597572362278,0.0,MOVING AWAY,0,0.0
911,0.8160597572362278,0.0,MOVING AWAY,0,0.0
912,0.8160597572362278,0.0,MOVING AWAY,0,0.0
913,0.9150326797385621,0.0,MOVING AWAY,0,0.0
914,0.8160597572362278,0.0,MOVING AWAY,0,0.0
915,0.8358543417366946,63.59999999999991,APPROACHING,0,0.0
916,0.9150326797385621,63.59999999999991,APPROACHING,0,0.0
917,0.9150326797385621,63.59999999999991,APPROACHING,0,0.0
918,1.0,63.59999999999991,APPROACHING,0,0.0
919,1.0,63.59999999999991,APPROACHING,0,0.0
920,0.9660130718954248,418.2000000000003,APPROACHING,0,0.0
921,1.0,418.2000000000003,APPROACHING,0,0.0
922,0.9150326797385621,418.2000000000003,APPROACHING,0,0.0
923,1.0,418.2000000000003,APPROACHING,0,0.0
924,1.0,418.2000000000003,APPROACHING,0,0.0
925,0.9660130718954248,0.0,MOVING AWAY,0,0.0
926,1.0,0.0,MOVING AWAY,0,0.0
927,0.9150326797385621,0.0,MOVING AWAY,0,0.0
928,0.9150326797385621,0.0,MOVING AWAY,0,0.0
929,0.9150326797385621,0.0,MOVING AWAY,0,0.0
930,0.9320261437908497,-109.20000000000027,MOVING AWAY,0,0.0
931,0.9150326797385621,-109.20000000000027,MOVING AWAY,0,0.0
932,0.9150326797385621,-109.20000000000027,MOVING AWAY,0,0.0
933,0.9150326797385621,-109.20000000000027,MOVING AWAY,0,0.0
934,0.9150326797385621,-109.20000000000027,MOVING AWAY,0,0.0
935,0.8952380952380953,-118.19999999999982,MOVING AWAY,0,0.0
936,0.8160597572362278,-118.19999999999982,MOVING AWAY,0,0.0
937,0.8160597572362278,-118.19999999999982,MOVING AWAY,0,0.0
938,0.8160597572362278,-118.19999999999982,MOVING AWAY,0,0.0
939,0.8160597572362278,-118.19999999999982,MOVING AWAY,0,0.0
940,0.8160597572362278,-254.4000000000001,MOVING AWAY,0,0.0
941,0.8160597572362278,-254.4000000000001,MOVING AWAY,0,0.0
942,0.8160597572362278,-254.4000000000001,MOVING AWAY,0,0.0
943,0.8160597572362278,-254.4000000000001,MOVING AWAY,0,0.0
944,0.8160597572362278,-254.4000000000001,MOVING AWAY,0,0.0
945,0.8160597572362278,0.0,MOVING AWAY,0,0.0
946,0.8160597572362278,0.0,MOVING AWAY,0,0.0
947,0.8160597572362278,0.0,MOVING AWAY,0,0.0
948,0.8160597572362278,0.0,MOVING AWAY,0,0.0
949,0.8160597572362278,0.0,MOVING AWAY,0,0.0
950,0.8160597572362278,0.0,MOVING AWAY,0,0.0
951,0.8160597572362278,0.0,MOVING AWAY,0,0.0
952,0.9150326797385621,0.0,MOVING AWAY,0,0.0
953,1.0,0.0,MOVING AWAY,0,0.0
954,0.9150326797385621,0.0,MOVING AWAY,0,0.0
955,0.9122315592903828,309.0,APPROACHING,0,0.0
956,1.0,309.0,APPROACHING,0,0.0
957,1.0,309.0,APPROACHING,0,0.0
958,0.9150326797385621,309.0,APPROACHING,0,0.0
959,0.9150326797385621,309.0,APPROACHING,0,0.0
960,0.9660130718954248,172.80000000000018,APPROACHING,0,0.0
961,0.9150326797385621,172.80000000000018,APPROACHING,0,0.0
962,0.9150326797385621,172.80000000000018,APPROACHING,0,0.0
963,1.0,172.80000000000018,APPROACHING,0,0.0
964,0.9150326797385621,172.80000000000018,APPROACHING,0,0.0
965,0.9320261437908497,-109.20000000000027,MOVING AWAY,0,0.0
966,1.0,-109.20000000000027,MOVING AWAY,0,0.0
967,0.9150326797385621,-109.20000000000027,MOVING AWAY,0,0.0
968,0.9150326797385621,-109.20000000000027,MOVING AWAY,0,0.0
969,1.0,-109.20000000000027,MOVING AWAY,0,0.0
970,0.9490196078431372,54.59999999999991,APPROACHING,0,0.0
971,1.0,54.59999999999991,APPROACHING,0,0.0
972,0.9150326797385621,54.59999999999991,APPROACHING,0,0.0
973,1.0,54.59999999999991,APPROACHING,0,0.0
974,0.9150326797385621,54.59999999999991,APPROACHING,0,0.0
975,0.9490196078431372,0.0,MOVING AWAY,0,0.0
976,0.9150326797385621,0.0,MOVING AWAY,0,0.0
977,1.0,0.0,MOVING AWAY,0,0.0
978,0.9150326797385621,0.0,MOVING AWAY,0,0.0
979,0.9150326797385621,0.0,MOVING AWAY,0,0.0
980,0.9320261437908497,-54.59999999999991,MOVING AWAY,0,0.0
981,1.0,-54.59999999999991,MOVING AWAY,0,0.0
982,1.0,-54.59999999999991,MOVING AWAY,0,0.0
983,0.9150326797385621,-54.59999999999991,MOVING AWAY,0,0.0
984,0.9150326797385621,-54.59999999999991,MOVING AWAY,0,0.0
985,0.9490196078431372,54.59999999999991,APPROACHING,0,0.0
986,0.9150326797385621,54.59999999999991,APPROACHING,0,0.0
987,0.8160597572362278,54.59999999999991,APPROACHING,0,0.0
988,0.8160597572362278,54.59999999999991,APPROACHING,0,0.0
989,0.8160597572362278,54.59999999999991,APPROACHING,0,0.0
990,0.8358543417366946,-363.5999999999999,MOVING AWAY,0,0.0
991,0.8160597572362278,-363.5999999999999,MOVING AWAY,0,0.0
992,0.8160597572362278,-363.5999999999999,MOVING AWAY,0,0.0
993,0.8160597572362278,-363.5999999999999,MOVING AWAY,0,0.0
994,0.9150326797385621,-363.5999999999999,MOVING AWAY,0,0.0
995,0.8726423902894491,118.20000000000027,APPROACHING,0,0.0
996,0.9150326797385621,118.20000000000027,APPROACHING,0,0.0
997,1.0,118.20000000000027,APPROACHING,0,0.0
998,1.0,118.20000000000027,APPROACHING,0,0.0
999,1.0,118.20000000000027,APPROACHING,0,0.0
1000,0.9830065359477125,354.5999999999999,APPROACHING,0,0.0
1001,1.0,354.5999999999999,APPROACHING,0,0.0
1002,1.0,354.5999999999999,APPROACHING,0,0.0
1003,1.0,354.5999999999999,APPROACHING,0,0.0
1004,0.9150326797385621,354.5999999999999,APPROACHING,0,0.0
1005,0.9830065359477125,0.0,MOVING AWAY,0,0.0
1006,1.0,0.0,MOVING AWAY,0,0.0
1007,0.9150326797385621,0.0,MOVING AWAY,0,0.0
1008,0.9150326797385621,0.0,MOVING AWAY,0,0.0
1009,1.0,0.0,MOVING AWAY,0,0.0
1010,0.9490196078431372,-109.20000000000027,MOVING AWAY,0,0.0
1011,1.0,-109.20000000000027,MOVING AWAY,0,0.0
1012,1.0,-109.20000000000027,MOVING AWAY,0,0.0
1013,0.9150326797385621,-109.20000000000027,MOVING AWAY,0,0.0
1014,0.9150326797385621,-109.20000000000027,MOVING AWAY,0,0.0
1015,0.9660130718954248,54.600000000000364,APPROACHING,0,0.0
1016,0.9150326797385621,54.600000000000364,APPROACHING,0,0.0
1017,1.0,54.600000000000364,APPROACHING,0,0.0
1018,0.9150326797385621,54.600000000000364,APPROACHING,0,0.0
1019,0.9150326797385621,54.600000000000364,APPROACHING,0,0.0
1020,0.9490196078431372,-54.600000000000364,MOVING AWAY,0,0.0
1021,1.0,-54.600000000000364,MOVING AWAY,0,0.0
1022,0.9150326797385621,-54.600000000000364,MOVING AWAY,0,0.0
1023,1.0,-54.600000000000364,MOVING AWAY,0,0.0
1024,1.0,-54.600000000000364,MOVING AWAY,0,0.0
1025,0.9830065359477125,109.20000000000027,APPROACHING,0,0.0
1026,1.0,109.20000000000027,APPROACHING,0,0.0
1027,1.1092436974789917,109.20000000000027,APPROACHING,0,0.0
1028,1.0,109.20000000000027,APPROACHING,0,0.0
1029,1.0,109.20000000000027,APPROACHING,0,0.0
1030,1.0218487394957982,124.79999999999973,APPROACHING,0,0.0
1031,1.0,124.79999999999973,APPROACHING,0,0.0
1032,1.0,124.79999999999973,APPROACHING,0,0.0
1033,1.0,124.79999999999973,APPROACHING,0,0.0
1034,0.9150326797385621,124.79999999999973,APPROACHING,0,0.0
1035,0.9830065359477125,-124.79999999999973,MOVING AWAY,0,0.0
1036,0.9150326797385621,-124.79999999999973,MOVING AWAY,0,0.0
1037,1.0,-124.79999999999973,MOVING AWAY,0,0.0
1038,1.0,-124.79999999999973,MOVING AWAY,0,0.0
1039,1.0,-124.79999999999973,MOVING AWAY,0,0.0
1040,0.9830065359477125,0.0,MOVING AWAY,0,0.0
1041,1.1092436974789917,0.0,MOVING AWAY,0,0.0
1042,1.1092436974789917,0.0,MOVING AWAY,0,0.0
1043,1.2026143790849673,0.0,MOVING AWAY,1,0.0
1044,1.2026143790849673,0.0,MOVING AWAY,2,0.0
1045,1.165266106442577,585.5999999999999,APPROACHING,2,0.0
1046,1.3404917522564581,585.5999999999999,APPROACHING,6,0.0
1047,1.2026143790849673,585.5999999999999,APPROACHING,7,0.0
1048,1.2026143790849673,585.5999999999999,APPROACHING,8,0.0
1049,1.1092436974789917,585.5999999999999,APPROACHING,8,0.0
1050,1.2115157173980704,148.5999999999999,APPROACHING,9,0.0
1051,1.3404917522564581,148.5999999999999,APPROACHING,14,0.0
1052,1.485838779956427,148.5999999999999,APPROACHING,19,0.0
1053,1.3404917522564581,148.5999999999999,APPROACHING,23,0.0
1054,1.485838779956427,148.5999999999999,APPROACHING,27,0.0
1055,1.3986305633364458,601.2000000000003,APPROACHING,32,0.0
1056,1.485838779956427,601.2000000000003,APPROACHING,33,0.0
1057,1.485838779956427,601.2000000000003,APPROACHING,37,0.0
1058,1.3404917522564581,601.2000000000003,APPROACHING,41,0.0
1059,1.2026143790849673,601.2000000000003,APPROACHING,42,0.0
1060,1.4001244942421414,4.800000000000182,APPROACHING,46,2.5
1061,1.485838779956427,4.800000000000182,APPROACHING,46,2.5
1062,1.2026143790849673,4.800000000000182,APPROACHING,42,0.0
1063,1.3404917522564581,4.800000000000182,APPROACHING,42,2.5
1064,1.3404917522564581,4.800000000000182,APPROACHING,41,2.5
1065,1.3419856831621537,-186.80000000000018,MOVING AWAY,37,0.0
1066,1.2026143790849673,-186.80000000000018,MOVING AWAY,33,0.0
1067,1.3404917522564581,-186.80000000000018,MOVING AWAY,29,0.0
1068,1.485838779956427,-186.80000000000018,MOVING AWAY,27,0.0
1069,1.2026143790849673,-186.80000000000018,MOVING AWAY,27,0.0
1070,1.3144102085278555,-88.60000000000036,MOVING AWAY,24,0.0
1071,1.3404917522564581,-88.60000000000036,MOVING AWAY,20,0.0
1072,1.2026143790849673,-88.60000000000036,MOVING AWAY,20,0.0
1073,1.2026143790849673,-88.60000000000036,MOVING AWAY,17,0.0
1074,1.3404917522564581,-88.60000000000036,MOVING AWAY,14,0.0
1075,1.285340802987862,-93.39999999999964,MOVING AWAY,14,0.0
1076,1.485838779956427,-93.39999999999964,MOVING AWAY,15,0.0
1077,1.3404917522564581,-93.39999999999964,MOVING AWAY,15,0.0
1078,1.3404917522564581,-93.39999999999964,MOVING AWAY,15,0.0
1079,1.3404917522564581,-93.39999999999964,MOVING AWAY,15,0.0
1080,1.3986305633364458,364.0,APPROACHING,19,0.0
1081,1.3404917522564581,364.0,APPROACHING,22,0.0
1082,1.3404917522564581,364.0,APPROACHING,25,0.0
1083,1.3404917522564581,364.0,APPROACHING,29,0.0
1084,1.485838779956427,364.0,APPROACHING,33,0.0
1085,1.3986305633364458,0.0,MOVING AWAY,33,0.0
1086,1.485838779956427,0.0,MOVING AWAY,33,0.0
1087,1.3404917522564581,0.0,MOVING AWAY,33,0.0
1088,1.485838779956427,0.0,MOVING AWAY,34,0.0
1089,1.6184251478369125,0.0,MOVING AWAY,34,0.0
1090,1.5416744475568003,459.59999999999945,APPROACHING,33,0.0
1091,1.7777777777777777,459.59999999999945,APPROACHING,33,0.0
1092,1.9943977591036415,459.59999999999945,APPROACHING,34,0.0
1093,2.1708683473389354,459.59999999999945,APPROACHING,36,0.0
1094,2.1708683473389354,459.59999999999945,APPROACHING,36,0.0
1095,2.0216619981325863,1542.2000000000007,APPROACHING,40,0.0
1096,1.9943977591036415,1542.2000000000007,APPROACHING,43,0.0
1097,2.1708683473389354,1542.2000000000007,APPROACHING,48,0.0
1098,2.1708683473389354,1542.2000000000007,APPROACHING,52,0.0
1099,2.1708683473389354,1542.2000000000007,APPROACHING,56,0.0
1100,2.1355742296918767,366.0,APPROACHING,58,0.0
1101,2.1708683473389354,366.0,APPROACHING,60,0.0
1102,1.9943977591036415,366.0,APPROACHING,60,0.0
1103,1.9943977591036415,366.0,APPROACHING,59,0.0
1104,2.1708683473389354,366.0,APPROACHING,59,0.0
1105,2.100280112044818,-113.40000000000055,MOVING AWAY,56,0.0
1106,2.4095860566448803,-113.40000000000055,MOVING AWAY,55,0.0
1107,2.4095860566448803,-113.40000000000055,MOVING AWAY,53,0.0
1108,2.660753190164955,-113.40000000000055,MOVING AWAY,51,0.0
1109,2.660753190164955,-113.40000000000055,MOVING AWAY,50,0.0
1110,2.560286336756925,1478.000000000001,APPROACHING,51,0.0
1111,2.660753190164955,1478.000000000001,APPROACHING,53,0.0
1112,2.660753190164955,1478.000000000001,APPROACHING,55,0.0
1113,2.660753190164955,1478.000000000001,APPROACHING,57,0.0
1114,2.4095860566448803,1478.000000000001,APPROACHING,58,0.0
1115,2.560286336756925,0.0,MOVING AWAY,60,0.0
1116,2.660753190164955,0.0,MOVING AWAY,60,0.0
1117,2.660753190164955,0.0,MOVING AWAY,61,0.0
1118,2.660753190164955,0.0,MOVING AWAY,61,0.0
1119,2.660753190164955,0.0,MOVING AWAY,61,0.0
1120,2.660753190164955,322.7999999999993,APPROACHING,61,0.0
1121,2.660753190164955,322.7999999999993,APPROACHING,61,0.0
1122,2.4095860566448803,322.7999999999993,APPROACHING,61,0.0
1123,2.4095860566448803,322.7999999999993,APPROACHING,60,0.0
1124,2.4095860566448803,322.7999999999993,APPROACHING,60,0.0
1125,2.459819483348895,-645.6000000000004,MOVING AWAY,59,0.0
1126,2.4095860566448803,-645.6000000000004,MOVING AWAY,59,0.0
1127,2.4095860566448803,-645.6000000000004,MOVING AWAY,58,0.0
1128,2.660753190164955,-645.6000000000004,MOVING AWAY,58,0.0
1129,2.660753190164955,-645.6000000000004,MOVING AWAY,58,0.0
1130,2.560286336756925,322.8000000000011,APPROACHING,58,0.0
1131,2.660753190164955,322.8000000000011,APPROACHING,58,0.0
1132,2.660753190164955,322.8000000000011,APPROACHING,58,0.0
1133,2.660753190164955,322.8000000000011,APPROACHING,59,0.0
1134,2.660753190164955,322.8000000000011,APPROACHING,60,0.0
1135,2.660753190164955,322.7999999999993,APPROACHING,64,0.0
1136,2.660753190164955,322.7999999999993,APPROACHING,67,0.0
1137,2.9243697478991595,322.7999999999993,APPROACHING,72,0.0
1138,2.9243697478991595,322.7999999999993,APPROACHING,76,0.0
1139,3.2356053532524123,322.7999999999993,APPROACHING,80,0.0
1140,2.99614067849362,1077.6000000000004,APPROACHING,82,0.0
1141,3.2356053532524123,1077.6000000000004,APPROACHING,83,0.0
1142,3.2356053532524123,1077.6000000000004,APPROACHING,84,0.0
1143,3.5555555555555554,1077.6000000000004,APPROACHING,85,0.0
1144,3.5555555555555554,1077.6000000000004,APPROACHING,86,0.0
1145,3.427575474634298,1386.199999999999,APPROACHING,87,2.5
1146,3.5555555555555554,1386.199999999999,APPROACHING,88,2.5
1147,3.9293495175848117,1386.199999999999,APPROACHING,88,2.5
1148,3.9293495175848117,1386.199999999999,APPROACHING,88,2.5
1149,3.9293495175848117,1386.199999999999,APPROACHING,88,2.5
1150,3.8545907251789604,1372.0,APPROACHING,88,5.0
1151,3.9293495175848117,1372.0,APPROACHING,87,5.0
1152,3.9293495175848117,1372.0,APPROACHING,87,5.0
1153,4.321817615935263,1372.0,APPROACHING,86,5.0
1154,4.321817615935263,1372.0,APPROACHING,86,5.0
1155,4.1648303765950825,996.8000000000011,APPROACHING,85,7.5
1156,4.321817615935263,996.8000000000011,APPROACHING,85,7.5
1157,4.321817615935263,996.8000000000011,APPROACHING,84,7.5
1158,4.76750700280112,996.8000000000011,APPROACHING,84,7.5
1159,4.76750700280112,996.8000000000011,APPROACHING,83,7.5
1160,4.5892312480547774,1363.6000000000004,APPROACHING,83,10.0
1161,4.76750700280112,1363.6000000000004,APPROACHING,82,10.0
1162,4.76750700280112,1363.6000000000004,APPROACHING,82,10.0
1163,4.76750700280112,1363.6000000000004,APPROACHING,81,10.0
1164,4.76750700280112,1363.6000000000004,APPROACHING,81,10.0
1165,4.76750700280112,572.7999999999993,APPROACHING,80,12.5
1166,4.76750700280112,572.7999999999993,APPROACHING,80,12.5
1167,4.76750700280112,572.7999999999993,APPROACHING,79,12.5
1168,4.76750700280112,572.7999999999993,APPROACHING,79,12.5
1169,4.76750700280112,572.7999999999993,APPROACHING,78,12.5
1170,4.76750700280112,0.0,MOVING AWAY,76,0.0
1171,4.76750700280112,0.0,MOVING AWAY,74,0.0
1172,4.76750700280112,0.0,MOVING AWAY,72,0.0
1173,4.76750700280112,0.0,MOVING AWAY,70,0.0
1174,4.76750700280112,0.0,MOVING AWAY,68,0.0
1175,4.76750700280112,0.0,MOVING AWAY,66,0.0
1176,4.76750700280112,0.0,MOVING AWAY,65,0.0
1177,4.76750700280112,0.0,MOVING AWAY,63,0.0
1178,4.76750700280112,0.0,MOVING AWAY,61,0.0
1179,4.76750700280112,0.0,MOVING AWAY,60,0.0
1180,4.76750700280112,0.0,MOVING AWAY,60,0.0
1181,4.76750700280112,0.0,MOVING AWAY,60,0.0
1182,4.76750700280112,0.0,MOVING AWAY,60,0.0
1183,4.76750700280112,0.0,MOVING AWAY,60,0.0
1184,4.76750700280112,0.0,MOVING AWAY,60,0.0
1185,4.76750700280112,0.0,MOVING AWAY,60,0.0
1186,4.76750700280112,0.0,MOVING AWAY,60,0.0
1187,4.76750700280112,0.0,MOVING AWAY,60,0.0
1188,5.243697478991597,0.0,MOVING AWAY,60,0.0
1189,5.243697478991597,0.0,MOVING AWAY,60,0.0
1190,5.053221288515406,918.0,APPROACHING,63,0.0
1191,5.818860877684407,918.0,APPROACHING,66,0.0
1192,5.818860877684407,918.0,APPROACHING,69,0.0
1193,5.818860877684407,918.0,APPROACHING,72,0.0
1194,6.383753501400561,918.0,APPROACHING,75,0.0
1195,5.931839402427638,2823.0,APPROACHING,78,0.0
1196,5.818860877684407,2823.0,APPROACHING,81,0.0
1197,6.383753501400561,2823.0,APPROACHING,84,0.0
1198,6.383753501400561,2823.0,APPROACHING,87,0.0
1199,5.818860877684407,2823.0,APPROACHING,90,0.0
1200,6.044817927170868,363.0,APPROACHING,90,0.0
1201,6.383753501400561,363.0,APPROACHING,90,0.0
1202,6.383753501400561,363.0,APPROACHING,90,0.0
1203,5.818860877684407,363.0,APPROACHING,90,0.0
1204,5.818860877684407,363.0,APPROACHING,90,0.0
1205,6.044817927170868,0.0,MOVING AWAY,87,0.0
1206,5.818860877684407,0.0,MOVING AWAY,84,0.0
1207,5.818860877684407,0.0,MOVING AWAY,81,0.0
1208,5.243697478991597,0.0,MOVING AWAY,78,0.0
1209,4.76750700280112,0.0,MOVING AWAY,75,0.0
1210,5.194148770619359,-2733.2000000000007,MOVING AWAY,72,0.0
1211,4.321817615935263,-2733.2000000000007,MOVING AWAY,69,0.0
1212,4.321817615935263,-2733.2000000000007,MOVING AWAY,66,0.0
1213,4.321817615935263,-2733.2000000000007,MOVING AWAY,63,0.0
1214,4.321817615935263,-2733.2000000000007,MOVING AWAY,60,0.0
1215,4.321817615935263,-2802.7999999999993,MOVING AWAY,60,0.0
1216,4.76750700280112,-2802.7999999999993,MOVING AWAY,60,0.0
1217,4.76750700280112,-2802.7999999999993,MOVING AWAY,60,0.0
1218,5.243697478991597,-2802.7999999999993,MOVING AWAY,60,0.0
1219,5.243697478991597,-2802.7999999999993,MOVING AWAY,60,0.0
1220,5.168253968253968,2719.5999999999985,APPROACHING,63,0.0
1221,6.383753501400561,2719.5999999999985,APPROACHING,66,0.0
1222,6.383753501400561,2719.5999999999985,APPROACHING,69,0.0
1223,6.383753501400561,2719.5999999999985,APPROACHING,72,0.0
1224,6.383753501400561,2719.5999999999985,APPROACHING,75,0.0
1225,6.383753501400561,3905.4000000000015,APPROACHING,78,0.0
1226,6.383753501400561,3905.4000000000015,APPROACHING,81,0.0
1227,6.383753501400561,3905.4000000000015,APPROACHING,84,0.0
1228,6.383753501400561,3905.4000000000015,APPROACHING,87,0.0
1229,6.383753501400561,3905.4000000000015,APPROACHING,90,0.0
1230,6.383753501400561,0.0,MOVING AWAY,87,0.0
1231,6.383753501400561,0.0,MOVING AWAY,84,0.0
1232,7.016806722689076,0.0,MOVING AWAY,81,0.0
1233,7.016806722689076,0.0,MOVING AWAY,78,0.0
1234,7.016806722689076,0.0,MOVING AWAY,75,0.0
1235,6.890196078431373,1627.2000000000007,APPROACHING,75,0.0
1236,8.532835356364767,1627.2000000000007,APPROACHING,75,0.0
1237,8.532835356364767,1627.2000000000007,APPROACHING,75,0.0
1238,9.479614067849361,1627.2000000000007,APPROACHING,75,0.0
1239,8.532835356364767,1627.2000000000007,APPROACHING,75,0.0
1240,8.911546840958605,6494.5999999999985,APPROACHING,78,0.0
1241,9.479614067849361,6494.5999999999985,APPROACHING,81,0.0
1242,9.479614067849361,6494.5999999999985,APPROACHING,84,0.0
1243,9.479614067849361,6494.5999999999985,APPROACHING,87,0.0
1244,8.532835356364767,6494.5999999999985,APPROACHING,90,0.0
1245,9.290258325552443,1216.7999999999993,APPROACHING,90,0.0
1246,9.479614067849361,1216.7999999999993,APPROACHING,90,0.0
1247,9.479614067849361,1216.7999999999993,APPROACHING,90,0.0
1248,9.479614067849361,1216.7999999999993,APPROACHING,90,0.0
1249,8.532835356364767,1216.7999999999993,APPROACHING,90,0.0
1250,9.290258325552443,0.0,MOVING AWAY,87,0.0
1251,9.479614067849361,0.0,MOVING AWAY,84,0.0
1252,9.479614067849361,0.0,MOVING AWAY,81,0.0
1253,9.479614067849361,0.0,MOVING AWAY,78,0.0
1254,8.532835356364767,0.0,MOVING AWAY,75,0.0
1255,9.100902583255525,-608.3999999999978,MOVING AWAY,72,0.0
1256,8.532835356364767,-608.3999999999978,MOVING AWAY,69,0.0
1257,8.532835356364767,-608.3999999999978,MOVING AWAY,66,0.0
1258,8.532835356364767,-608.3999999999978,MOVING AWAY,63,0.0
1259,8.532835356364767,-608.3999999999978,MOVING AWAY,60,0.0
1260,8.532835356364767,-1825.2000000000007,MOVING AWAY,60,0.0
1261,7.7784002489884845,-1825.2000000000007,MOVING AWAY,60,0.0
1262,7.7784002489884845,-1825.2000000000007,MOVING AWAY,60,0.0
1263,8.532835356364767,-1825.2000000000007,MOVING AWAY,60,0.0
1264,8.532835356364767,-1825.2000000000007,MOVING AWAY,60,0.0
1265,8.231061313414255,-969.5999999999985,MOVING AWAY,60,0.0
1266,8.532835356364767,-969.5999999999985,MOVING AWAY,60,0.0
1267,8.532835356364767,-969.5999999999985,MOVING AWAY,60,0.0
1268,7.7784002489884845,-969.5999999999985,MOVING AWAY,60,0.0
1269,8.532835356364767,-969.5999999999985,MOVING AWAY,60,0.0
1270,8.381948334889511,484.7999999999993,APPROACHING,63,0.0
1271,8.532835356364767,484.7999999999993,APPROACHING,66,0.0
1272,9.479614067849361,484.7999999999993,APPROACHING,69,0.0
1273,9.479614067849361,484.7999999999993,APPROACHING,72,0.0
1274,8.532835356364767,484.7999999999993,APPROACHING,75,0.0
1275,9.100902583255525,2310.0,APPROACHING,78,0.0
1276,7.7784002489884845,2310.0,APPROACHING,81,0.0
1277,7.7784002489884845,2310.0,APPROACHING,84,0.0
1278,7.7784002489884845,2310.0,APPROACHING,87,0.0
1279,7.7784002489884845,2310.0,APPROACHING,90,0.0
1280,7.7784002489884845,-4249.200000000001,MOVING AWAY,87,0.0
1281,7.7784002489884845,-4249.200000000001,MOVING AWAY,84,0.0
1282,7.7784002489884845,-4249.200000000001,MOVING AWAY,81,0.0
1283,7.7784002489884845,-4249.200000000001,MOVING AWAY,78,0.0
1284,7.7784002489884845,-4249.200000000001,MOVING AWAY,75,0.0
1285,7.7784002489884845,0.0,MOVING AWAY,72,0.0
1286,7.016806722689076,0.0,MOVING AWAY,69,0.0
1287,7.016806722689076,0.0,MOVING AWAY,66,0.0
1288,7.016806722689076,0.0,MOVING AWAY,63,0.0
1289,6.383753501400561,0.0,MOVING AWAY,60,0.0
1290,6.890196078431373,-2853.7999999999993,MOVING AWAY,60,0.0
1291,7.016806722689076,-2853.7999999999993,MOVING AWAY,60,0.0
1292,7.016806722689076,-2853.7999999999993,MOVING AWAY,60,0.0
1293,6.383753501400561,-2853.7999999999993,MOVING AWAY,60,0.0
1294,6.383753501400561,-2853.7999999999993,MOVING AWAY,60,0.0
1295,6.636974789915966,-813.6000000000022,MOVING AWAY,60,0.0
1296,6.383753501400561,-813.6000000000022,MOVING AWAY,60,0.0
1297,6.383753501400561,-813.6000000000022,MOVING AWAY,60,0.0
1298,6.383753501400561,-813.6000000000022,MOVING AWAY,60,0.0
1299,6.383753501400561,-813.6000000000022,MOVING AWAY,60,0.0
1300,6.383753501400561,-813.5999999999985,MOVING AWAY,60,0.0
1301,5.818860877684407,-813.5999999999985,MOVING AWAY,60,0.0
1302,5.818860877684407,-813.5999999999985,MOVING AWAY,60,0.0
1303,5.818860877684407,-813.5999999999985,MOVING AWAY,60,0.0
1304,5.243697478991597,-813.5999999999985,MOVING AWAY,60,0.0
1305,5.703828197945845,-2184.5999999999985,MOVING AWAY,60,0.0
1306,5.243697478991597,-2184.5999999999985,MOVING AWAY,60,0.0
