frame,pov_x,pov_y,front_x,front_y,rel_x,rel_y,tracking
1449,1118,809,1181,553,63,-256,success
1450,1117,810,1177,553,60,-257,success
1451,1117,810,1164,552,47,-258,success
1452,1117,811,1162,552,45,-259,success
1453,1117,811,1148,551,31,-260,success
1454,1117,811,1137,550,20,-261,success
1455,1118,811,1136,550,18,-261,success
1456,1117,811,1123,549,6,-262,success
1457,1117,812,1120,548,3,-264,success
1458,1116,810,1111,549,-5,-261,success
1459,1114,810,1107,550,-7,-260,success
1460,1113,809,1099,551,-14,-258,success
1461,1109,808,1093,551,-16,-257,success
1462,1106,806,1093,551,-13,-255,success
1463,1102,802,1092,551,-10,-251,success
1464,1099,796,1088,551,-11,-245,success
1465,1095,796,1087,552,-8,-244,success
1466,1092,802,1087,552,-5,-250,success
1467,1093,805,1087,552,-6,-253,success
1468,1094,805,1087,552,-7,-253,success
1469,1093,807,1090,552,-3,-255,success
1470,1094,806,1092,551,-2,-255,success
1471,1093,807,1092,551,-1,-256,success
1472,1094,805,1094,551,0,-254,success
1473,1092,806,1095,551,3,-255,success
1474,1091,806,1095,550,4,-256,success
1475,1092,806,1096,550,4,-256,success
1476,1092,810,1099,550,7,-260,success
1477,1092,809,1101,550,9,-259,success
1478,1094,808,1104,549,10,-259,success
1479,1094,806,1107,549,13,-257,success
1480,1095,807,1109,549,14,-258,success
1481,1096,807,1112,548,16,-259,success
1482,1096,810,1115,548,19,-262,success
1483,1098,813,1117,547,19,-266,success
1484,1099,814,1119,547,20,-267,success
1485,1098,815,1120,547,22,-268,success
1486,1096,816,1124,547,28,-269,success
1487,1094,817,1125,547,31,-270,success
1488,1093,814,1127,548,34,-266,success
1489,1092,814,1128,548,36,-266,success
1490,1087,815,1129,547,42,-268,success
1491,1084,815,1131,547,47,-268,success
1492,1085,815,1133,548,48,-267,success
1493,1082,815,1135,547,53,-268,success
1494,1078,815,1137,547,59,-268,success
1495,1079,813,1138,547,59,-266,success
1496,1075,812,1141,547,66,-265,success
1497,1078,811,1145,548,67,-263,success
1498,1074,810,1150,549,76,-261,success
1499,1075,810,1152,550,77,-260,success
1500,1075,810,1153,551,78,-259,success
1501,1075,809,1156,552,81,-257,success
1502,1075,810,1158,553,83,-257,success
1503,1075,808,1161,554,86,-254,success
1504,1072,809,1163,553,91,-256,success
1505,1074,810,1164,553,90,-257,success
1506,1069,814,1167,552,98,-262,success
1507,1066,816,1169,552,103,-264,success
1508,1059,812,1173,552,114,-260,success
1509,1056,811,1174,552,118,-259,success
1510,1055,808,1176,552,121,-256,success
1511,1063,799,1178,553,115,-246,success
1512,1062,805,1180,554,118,-251,success
1513,1062,805,1183,554,121,-251,success
1514,1062,805,1184,555,122,-250,success
1515,1062,806,1184,555,122,-251,success
1516,1061,806,1182,555,121,-251,success
1517,1060,807,1179,556,119,-251,success
1518,1056,806,1178,556,122,-250,success
1519,1053,807,1176,556,123,-251,success
1520,1045,805,1176,556,131,-249,success
1521,1053,810,1176,556,123,-254,success
1522,1053,809,1176,557,123,-252,success
1523,1051,807,1177,557,126,-250,success
1524,1052,809,1178,557,126,-252,success
1525,1053,808,1178,557,125,-251,success
1526,1054,808,1178,557,124,-251,success
1527,1055,808,1178,558,123,-250,success
1528,1056,808,1177,558,121,-250,success
1529,1057,808,1176,558,119,-250,success
1530,1056,808,1176,558,120,-250,success
1531,1055,808,1176,557,121,-251,success
1532,1055,806,1174,556,119,-250,success
1533,1056,806,1174,555,118,-251,success
1534,1056,807,1174,555,118,-252,success
1535,1057,808,1173,554,116,-254,success
1536,1058,807,1171,554,113,-253,success
1537,1059,808,1170,553,111,-255,success
1538,1061,807,1168,553,107,-254,success
1539,1060,807,1166,552,106,-255,success
1540,1060,807,1165,552,105,-255,success
1541,1061,807,1163,551,102,-256,success
1542,1061,808,1161,551,100,-257,success
1543,1064,806,1160,550,96,-256,success
1544,1062,807,1159,550,97,-257,success
1545,1062,807,1157,549,95,-258,success
1546,1062,806,1157,549,95,-257,success
1547,1062,806,1156,548,94,-258,success
1548,1063,806,1155,547,92,-259,success
1549,1064,807,1154,548,90,-259,success
1550,1064,808,1153,547,89,-261,success
1551,1067,807,1153,547,86,-260,success
1552,1065,809,1152,546,87,-263,success
1553,1066,809,1152,545,86,-264,success
1554,1067,807,1151,544,84,-263,success
1555,1070,807,1151,544,81,-263,success
1556,1070,808,1152,542,82,-266,success
1557,1071,807,1152,541,81,-266,success
1558,1072,808,1152,539,80,-269,success
1559,1072,808,1152,539,80,-269,success
1560,1072,808,1152,538,80,-270,success
1561,1073,808,1152,537,79,-271,success
1562,1073,808,1151,537,78,-271,success
1563,1074,806,1152,537,78,-269,success
1564,1075,806,1152,536,77,-270,success
1565,1074,806,1151,536,77,-270,success
1566,1074,806,1151,536,77,-270,success
1567,1074,805,1151,536,77,-269,success
1568,1075,804,1151,537,76,-267,success
1569,1075,804,1151,538,76,-266,success
1570,1076,805,1151,539,75,-266,success
1571,1075,805,1152,539,77,-266,success
1572,1075,806,1151,540,76,-266,success
1573,1073,806,1151,540,78,-266,success
1574,1074,805,1151,539,77,-266,success
1575,1074,805,1151,539,77,-266,success
1576,1076,805,1151,538,75,-267,success
1577,1078,805,1152,537,74,-268,success
1578,1077,806,1153,536,76,-270,success
1579,1077,806,1153,536,76,-270,success
1580,1077,806,1152,536,75,-270,success
1581,1076,807,1152,537,76,-270,success
1582,1076,806,1152,537,76,-269,success
1583,1077,806,1151,537,74,-269,success
1584,1077,806,1151,536,74,-270,success
1585,1076,806,1150,536,74,-270,success
1586,1076,806,1150,535,74,-271,success
1587,1077,806,1149,534,72,-272,success
1588,1076,806,1147,533,71,-273,success
1589,1076,806,1147,533,71,-273,success
1590,1077,806,1145,533,68,-273,success
1591,1075,805,1144,534,69,-271,success
1592,1074,803,1143,533,69,-270,success
1593,1075,802,1139,533,64,-269,success
1594,1074,802,1138,534,64,-268,success
1595,1075,801,1136,533,61,-268,success
1596,1075,801,1134,534,59,-267,success
1597,1073,802,1132,534,59,-268,success
1598,1073,801,1131,535,58,-266,success
1599,1072,802,1129,536,57,-266,success
1600,1072,802,1127,535,55,-267,success
1601,1070,803,1124,536,54,-267,success
1602,1069,805,1122,537,53,-268,success
1603,1067,806,1119,538,52,-268,success
1604,1065,805,1118,538,53,-267,success
1605,1065,805,1116,539,51,-266,success
1606,1063,807,1114,539,51,-268,success
1607,1061,806,1112,540,51,-266,success
1608,1060,807,1109,540,49,-267,success
1609,1059,806,1108,541,49,-265,success
1610,1057,807,1106,541,49,-266,success
1611,1055,807,1103,541,48,-266,success
1612,1054,806,1102,541,48,-265,success
1613,1052,808,1099,541,47,-267,success
1614,1052,808,1097,541,45,-267,success
1615,1052,808,1095,541,43,-267,success
1616,1051,809,1092,541,41,-268,success
1617,1047,810,1091,541,44,-269,success
1618,1046,810,1088,542,42,-268,success
1619,1044,810,1086,543,42,-267,success
1620,1044,810,1085,543,41,-267,success
1621,1041,810,1082,544,41,-266,success
1622,1037,810,1080,544,43,-266,success
1623,1036,811,1076,544,40,-267,success
1624,1034,811,1076,544,42,-267,success
1625,1034,810,1073,544,39,-266,success
1626,1032,810,1073,543,41,-267,success
1627,1029,810,1071,544,42,-266,success
1628,1028,810,1070,543,42,-267,success
1629,1027,810,1070,542,43,-268,success
1630,1025,810,1067,543,42,-267,success
1631,1022,810,1066,543,44,-267,success
1632,1021,810,1065,543,44,-267,success
1633,1020,810,1063,542,43,-268,success
1634,1019,808,1062,542,43,-266,success
1635,1017,807,1061,542,44,-265,success
1636,1015,806,1059,542,44,-264,success
1637,1015,805,1058,542,43,-263,success
1638,1013,807,1057,541,44,-266,success
1639,1012,806,1056,541,44,-265,success
1640,1010,808,1055,541,45,-267,success
1641,1008,806,1052,541,44,-265,success
1642,1006,804,1051,540,45,-264,success
1643,1003,804,1049,540,46,-264,success
1644,1001,804,1047,540,46,-264,success
1645,999,805,1047,540,48,-265,success
1646,997,806,1043,540,46,-266,success
1647,994,805,1041,542,47,-263,success
1648,991,803,1039,543,48,-260,success
1649,990,803,1036,545,46,-258,success
1650,987,802,1034,546,47,-256,success
1651,988,801,1031,548,43,-253,success
1652,988,800,1030,549,42,-251,success
1653,985,805,1026,550,41,-255,success
1654,984,805,1024,550,40,-255,success
1655,982,803,1022,550,40,-253,success
1656,981,803,1020,550,39,-253,success
1657,979,803,1017,550,38,-253,success
1658,977,803,1014,550,37,-253,success
1659,975,802,1010,550,35,-252,success
1660,969,803,1007,551,38,-252,success
1661,972,798,1002,551,30,-247,success
1662,972,799,999,552,27,-247,success
1663,971,799,998,551,27,-248,success
1664,970,799,995,552,25,-247,success
1665,971,799,993,551,22,-248,success
1666,970,799,992,551,22,-248,success
1667,970,800,989,551,19,-249,success
1668,969,799,985,552,16,-247,success
1669,968,800,984,551,16,-249,success
1670,966,799,984,551,18,-248,success
1671,966,799,982,551,16,-248,success
1672,964,799,979,550,15,-249,success
1673,964,799,980,549,16,-250,success
1674,963,799,979,548,16,-251,success
1675,963,798,978,548,15,-250,success
1676,963,798,976,549,13,-249,success
1677,964,798,973,549,9,-249,success
1678,965,798,971,549,6,-249,success
1679,965,800,967,550,2,-250,success
1680,965,799,968,550,3,-249,success
1681,963,800,964,552,1,-248,success
1682,964,800,963,551,-1,-249,success
1683,964,798,960,552,-4,-246,success
1684,963,799,958,552,-5,-247,success
1685,963,798,957,552,-6,-246,success
1686,962,799,953,552,-9,-247,success
1687,962,797,952,551,-10,-246,success
1688,962,799,948,552,-14,-247,success
1689,964,794,947,553,-17,-241,success
1690,963,795,944,552,-19,-243,success
1691,963,793,943,550,-20,-243,success
1692,962,795,938,550,-24,-245,success
1693,961,795,937,547,-24,-248,success
1694,962,795,930,546,-32,-249,success
1695,962,795,932,544,-30,-251,success
1696,961,795,924,542,-37,-253,success
1697,962,797,921,539,-41,-258,success
1698,962,796,914,536,-48,-260,success
1699,963,794,911,534,-52,-260,success
1700,963,790,908,533,-55,-257,success
1701,941,793,903,530,-38,-263,success
1702,943,797,900,530,-43,-267,success
1703,944,803,897,527,-47,-276,success
1704,938,809,893,526,-45,-283,success
1705,941,809,890,525,-51,-284,success
1706,942,808,885,524,-57,-284,success
1707,943,808,879,524,-64,-284,success
1708,942,808,875,523,-67,-285,success
1709,936,816,868,523,-68,-293,success
1710,935,806,867,523,-68,-283,success
1711,938,803,860,523,-78,-280,success
1712,940,805,857,522,-83,-283,success
1713,943,804,849,522,-94,-282,success
1714,946,806,846,523,-100,-283,success
1715,947,804,843,524,-104,-280,success
1716,946,804,833,526,-113,-278,success
1717,944,803,834,528,-110,-275,success
1718,941,803,824,530,-117,-273,success
1719,940,802,823,531,-117,-271,success
1720,938,801,818,534,-120,-267,success
1721,936,796,811,537,-125,-259,success
1722,941,799,811,537,-130,-262,success
1723,934,801,804,540,-130,-261,success
1724,927,805,800,542,-127,-263,success
1725,920,798,799,542,-121,-256,success
1726,947,788,792,543,-155,-245,success
1727,937,800,788,544,-149,-256,success
1728,944,805,784,544,-160,-261,success
1729,938,813,783,544,-155,-269,success
1730,923,811,779,543,-144,-268,success
1731,920,808,775,543,-145,-265,success
1732,925,805,774,543,-151,-262,success
1733,919,801,773,542,-146,-259,success
1734,922,805,770,541,-152,-264,success
1735,916,808,769,541,-147,-267,success
1736,916,806,769,539,-147,-267,success
1737,918,808,767,539,-151,-269,success
1738,919,808,766,538,-153,-270,success
1739,918,809,766,537,-152,-272,success
1740,920,811,765,536,-155,-275,success
1741,920,814,764,535,-156,-279,success
1742,923,817,764,534,-159,-283,success
1743,931,820,763,534,-168,-286,success
1744,937,824,763,533,-174,-291,success
1745,963,821,762,533,-201,-288,success
1746,953,819,762,533,-191,-286,success
1747,955,820,762,533,-193,-287,success
1748,954,820,758,533,-196,-287,success
1749,949,821,758,534,-191,-287,success
1750,944,819,756,535,-188,-284,success
1751,949,814,757,536,-192,-278,success
1752,946,808,756,536,-190,-272,success
1753,959,807,754,538,-205,-269,success
1754,959,811,756,538,-203,-273,success
1755,961,810,754,540,-207,-270,success
1756,963,808,755,541,-208,-267,success
1757,968,811,755,542,-213,-269,success
1758,974,810,756,544,-218,-266,success
1759,976,808,760,544,-216,-264,success
1760,973,809,760,545,-213,-264,success
1761,971,810,761,546,-210,-264,success
1762,968,813,761,546,-207,-267,success
1763,969,812,763,548,-206,-264,success
1764,969,813,765,548,-204,-265,success
1765,981,803,765,548,-216,-255,success
1766,979,790,767,549,-212,-241,success
1767,922,811,768,550,-154,-261,success
1768,912,793,770,552,-142,-241,success
1769,884,785,772,552,-112,-233,success
1770,884,778,772,552,-112,-226,success
1771,856,767,774,553,-82,-214,success
1772,852,763,775,553,-77,-210,success
1773,824,744,778,554,-46,-190,success
1774,803,730,780,554,-23,-176,success
1775,788,731,781,554,-7,-177,success
1776,763,722,784,554,21,-168,success
1777,753,718,785,553,32,-165,success
1778,1010,807,788,552,-222,-255,success
1779,1024,809,787,552,-237,-257,success
1780,1025,811,789,552,-236,-259,success
1781,1028,810,792,553,-236,-257,success
1782,1029,812,793,553,-236,-259,success
1783,1031,812,796,554,-235,-258,success
1784,1034,812,798,553,-236,-259,success
1785,1035,813,800,553,-235,-260,success
1786,1038,812,805,553,-233,-259,success
1787,1041,813,809,552,-232,-261,success
1788,1046,814,814,551,-232,-263,success
1789,1050,815,815,550,-235,-265,success
1790,1050,815,820,550,-230,-265,success
1791,1053,814,825,550,-228,-264,success
1792,1052,815,826,550,-226,-265,success
1793,1055,813,832,551,-223,-262,success
1794,1055,814,837,551,-218,-263,success
1795,1054,814,839,552,-215,-262,success
1796,1054,813,846,555,-208,-258,success
1797,1055,813,846,554,-209,-259,success
1798,1054,813,850,554,-204,-259,success
1799,1058,813,854,555,-204,-258,success
1800,1059,812,857,555,-202,-257,success
1801,1061,812,863,556,-198,-256,success
1802,1061,813,865,556,-196,-257,success
1803,1062,812,869,557,-193,-255,success
1804,1063,813,871,557,-192,-256,success
1805,1063,812,873,557,-190,-255,success
1806,1064,813,878,558,-186,-255,success
1807,1064,812,881,558,-183,-254,success
1808,1065,811,884,558,-181,-253,success
1809,1066,812,888,558,-178,-254,success
1810,1067,813,888,557,-179,-256,success
1811,1073,813,896,556,-177,-257,success
1812,1075,814,897,556,-178,-258,success
1813,1077,813,901,555,-176,-258,success
1814,1079,811,906,555,-173,-256,success
1815,1080,810,908,555,-172,-255,success
1816,1080,809,912,555,-168,-254,success
1817,1080,809,915,555,-165,-254,success
1818,1081,809,919,555,-162,-254,success
1819,1082,809,923,555,-159,-254,success
1820,1083,811,924,555,-159,-256,success
1821,1082,811,929,556,-153,-255,success
1822,1083,812,929,556,-154,-256,success
1823,1083,812,933,557,-150,-255,success
1824,1083,813,934,557,-149,-256,success
1825,1084,813,934,556,-150,-257,success
1826,1086,813,937,556,-149,-257,success
1827,1087,813,939,556,-148,-257,success
1828,1088,813,941,556,-147,-257,success
1829,1089,814,941,556,-148,-258,success
1830,1090,814,941,556,-149,-258,success
1831,1090,813,942,556,-148,-257,success
1832,1089,813,942,556,-147,-257,success
1833,1092,813,940,556,-152,-257,success
1834,1092,811,940,556,-152,-255,success
1835,1092,811,939,554,-153,-257,success
1836,1094,809,939,555,-155,-254,success
1837,1096,807,938,555,-158,-252,success
1838,1098,807,938,554,-160,-253,success
1839,1099,807,938,554,-161,-253,success
1840,1099,807,937,553,-162,-254,success
1841,1100,808,937,553,-163,-255,success
1842,1099,808,936,553,-163,-255,success
1843,1099,808,935,552,-164,-256,success
1844,1097,807,935,552,-162,-255,success
1845,1099,807,934,551,-165,-256,success
1846,1099,807,934,551,-165,-256,success
1847,1099,807,933,551,-166,-256,success
1848,1099,807,932,550,-167,-257,success
1849,1098,808,932,551,-166,-257,success
1850,1098,809,931,550,-167,-259,success
1851,1097,809,931,551,-166,-258,success
1852,1097,809,930,551,-167,-258,success
1853,1097,809,929,550,-168,-259,success
1854,1096,809,929,551,-167,-258,success
1855,1097,808,928,551,-169,-257,success
1856,1097,808,928,550,-169,-258,success
1857,1097,807,927,550,-170,-257,success
1858,1098,807,926,550,-172,-257,success
1859,1098,808,925,550,-173,-258,success
1860,1096,808,925,550,-171,-258,success
1861,1098,809,923,549,-175,-260,success
1862,1097,808,922,549,-175,-259,success
1863,1096,808,922,549,-174,-259,success
1864,1096,808,922,548,-174,-260,success
1865,1096,808,921,548,-175,-260,success
1866,1097,808,921,547,-176,-261,success
1867,1097,808,920,547,-177,-261,success
1868,1096,808,921,547,-175,-261,success
1869,1095,808,920,547,-175,-261,success
1870,1095,808,920,547,-175,-261,success
1871,1095,808,920,547,-175,-261,success
1872,1094,808,920,546,-174,-262,success
1873,1094,809,920,547,-174,-262,success
1874,1092,807,920,546,-172,-261,success
1875,1093,808,920,546,-173,-262,success
1876,1093,809,919,545,-174,-264,success
1877,1093,808,920,545,-173,-263,success
1878,1092,809,920,544,-172,-265,success
1879,1092,809,920,544,-172,-265,success
1880,1092,809,920,543,-172,-266,success
1881,1091,809,920,542,-171,-267,success
1882,1089,811,920,542,-169,-269,success
1883,1090,814,919,542,-171,-272,success
1884,1089,814,919,542,-170,-272,success
1885,1089,813,919,542,-170,-271,success
1886,1088,813,919,542,-169,-271,success
1887,1089,814,919,541,-170,-273,success
1888,1088,815,919,541,-169,-274,success
1889,1088,816,919,540,-169,-276,success
1890,1087,815,919,540,-168,-275,success
1891,1088,816,918,539,-170,-277,success
1892,1087,815,919,539,-168,-276,success
1893,1088,816,918,538,-170,-278,success
1894,1087,817,918,538,-169,-279,success
1895,1087,815,918,538,-169,-277,success
1896,1087,816,918,539,-169,-277,success
1897,1087,815,918,539,-169,-276,success
1898,1086,815,918,540,-168,-275,success
1899,1086,816,920,541,-166,-275,success
1900,1086,815,919,540,-167,-275,success
1901,1085,816,920,541,-165,-275,success
1902,1085,815,921,541,-164,-274,success
1903,1084,817,921,540,-163,-277,success
1904,1084,817,921,538,-163,-279,success
1905,1084,817,922,538,-162,-279,success
1906,1083,817,923,538,-160,-279,success
1907,1084,818,923,537,-161,-281,success
1908,1083,818,923,537,-160,-281,success
1909,1084,818,924,537,-160,-281,success
1910,1082,818,924,537,-158,-281,success
1911,1082,819,926,537,-156,-282,success
1912,1083,818,926,537,-157,-281,success
1913,1081,819,927,537,-154,-282,success
1914,1081,819,928,537,-153,-282,success
1915,1080,818,929,538,-151,-280,success
1916,1080,819,930,538,-150,-281,success
1917,1078,822,931,538,-147,-284,success
1918,1078,822,932,538,-146,-284,success
1919,1078,823,933,537,-145,-286,success
1920,1077,824,933,537,-144,-287,success
1921,1077,824,934,535,-143,-289,success
1922,1076,822,934,535,-142,-287,success
1923,1076,821,935,534,-141,-287,success
1924,1077,822,935,534,-142,-288,success
1925,1077,821,936,534,-141,-287,success
1926,1077,822,938,534,-139,-288,success
1927,1077,821,939,534,-138,-287,success
1928,1078,820,941,533,-137,-287,success
1929,1077,819,941,533,-136,-286,success
1930,1077,819,942,532,-135,-287,success
1931,1077,818,943,532,-134,-286,success
1932,1077,819,943,532,-134,-287,success
1933,1077,819,944,532,-133,-287,success
1934,1076,818,945,532,-131,-286,success
1935,1077,816,946,532,-131,-284,success
1936,1078,817,946,532,-132,-285,success
1937,1077,816,946,533,-131,-283,success
1938,1077,816,947,532,-130,-284,success
1939,1078,816,946,532,-132,-284,success
1940,1078,816,947,531,-131,-285,success
1941,1079,816,949,530,-130,-286,success
1942,1080,817,950,529,-130,-288,success
1943,1080,816,950,528,-130,-288,success
1944,1080,818,950,528,-130,-290,success
1945,1081,817,950,528,-131,-289,success
1946,1083,816,951,528,-132,-288,success
1947,1083,817,950,528,-133,-289,success
1948,1083,817,950,528,-133,-289,success
1949,1083,816,950,528,-133,-288,success
1950,1084,817,950,528,-134,-289,success
1951,1083,817,950,528,-133,-289,success
1952,1083,817,948,527,-135,-290,success
1953,1084,817,949,527,-135,-290,success
1954,1085,817,949,527,-136,-290,success
1955,1086,816,949,527,-137,-289,success
1956,1087,817,948,527,-139,-290,success
1957,1087,817,948,527,-139,-290,success
1958,1088,817,948,527,-140,-290,success
1959,1089,817,947,527,-142,-290,success
1960,1089,818,946,527,-143,-291,success
1961,1091,817,946,526,-145,-291,success
1962,1090,817,945,526,-145,-291,success
1963,1090,817,945,526,-145,-291,success
1964,1091,817,945,526,-146,-291,success
1965,1091,819,943,526,-148,-293,success
1966,1093,819,943,526,-150,-293,success
1967,1093,819,942,526,-151,-293,success
1968,1093,820,941,525,-152,-295,success
1969,1093,819,941,525,-152,-294,success
1970,1094,820,939,525,-155,-295,success
1971,1095,820,938,525,-157,-295,success
1972,1096,819,938,525,-158,-294,success
1973,1096,820,937,524,-159,-296,success
1974,1096,820,936,523,-160,-297,success
1975,1097,820,936,524,-161,-296,success
1976,1099,819,934,523,-165,-296,success
1977,1098,819,935,524,-163,-295,success
1978,1101,819,932,524,-169,-295,success
1979,1102,819,931,523,-171,-296,success
1980,1102,819,932,524,-170,-295,success
1981,1102,820,931,523,-171,-297,success
1982,1102,820,931,523,-171,-297,success
1983,1103,820,928,523,-175,-297,success
1984,1104,820,929,524,-175,-296,success
1985,1107,820,927,524,-180,-296,success
1986,1108,819,927,524,-181,-295,success
1987,1112,819,928,524,-184,-295,success
1988,1112,819,927,524,-185,-295,success
1989,1114,818,926,524,-188,-294,success
1990,1114,820,926,524,-188,-296,success
1991,1115,819,928,522,-187,-297,success
1992,1116,820,927,521,-189,-299,success
